id	species	x	y
GBIF_50047	Trigona hypogea	-59.761	-18.334
GBIF_50059	Trigona hypogea	-71.49078	-12.79958
GBIF_50061	Trigona hypogea	-66.700278	-17.781944
GBIF_50063	Trigona hypogea	-70.346667	-12.984722
GBIF_50069	Trigona hypogea	-76.985833	-0.418333
GBIF_50084	Trigona hypogea	-52.702778	-6.207222
GBIF_50089	Trigona hypogea	-47.764444	-21.122222
GBIF_50113	Trigona hypogea	-55.966667	-4.216667
GBIF_50131	Trigona hypogea	-64.416667	-5.666667
GBIF_50231	Trigona hypogea	-66.183333	-3.75
GBIF_50324	Trigona hypogea	-55.416667	-3.666667
GBIF_50325	Trigona hypogea	-44.302778000000004	-2.529722
GBIF_50331	Trigona hypogea	-57.233333	-15.45
GBIF_50343	Trigona hypogea	-47.476667	-20.255556
GBIF_50380	Trigona hypogea	-48.459722	-14.473889
GBIF_50381	Trigona hypogea	-50.121389	-18.838611
GBIF_50400	Trigona hypogea	-66.663333	-9.786111
GBIF_50401	Trigona hypogea	-64.716667	-10.75
GBIF_50408	Trigona hypogea	-61.983333	-11.966667
GBIF_50409	Trigona hypogea	-63.499444	-8.317778
SCANBUG_109883	Trigona hypogea	-83.716512	10.594274
SIBBr_11378	Trigona hypogea	-57.011667	-19.576944
SPECIESLINK_64224	Trigona hypogea	-58.8333333	-3.0333333
SPECIESLINK_64225	Trigona hypogea	-60.025	-3.10194
SPECIESLINK_64226	Trigona hypogea	-67.81	-9.97472
SPECIESLINK_64296	Trigona hypogea	-75.5416667	-10.1383333
SPECIESLINK_64298	Trigona hypogea	-64.7977778	-17.1091667
SPECIESLINK_64648	Trigona hypogea	-47.9502983093262	-16.2525005340576
SPECIESLINK_64652	Trigona hypogea	-55.7113990783691	-12.5452995300293
SPECIESLINK_64941	Trigona hypogea	-50.4803009033203	-1.68221998214722
SPECIESLINK_64974	Trigona hypogea	-56.762778	-21.380278
GBIF_43918	Trigona pallens	-44.22933	-2.503329
GBIF_43921	Trigona pallens	-48.506718	-0.692304
GBIF_43922	Trigona pallens	-48.445349	-1.450811
GBIF_43923	Trigona pallens	-46.766467	-1.048958
GBIF_43926	Trigona pallens	-73.8377	-12.686576
GBIF_43927	Trigona pallens	-73.201076	-3.610749
GBIF_43929	Trigona pallens	-44.204515	-2.524321
GBIF_43930	Trigona pallens	-54.936976	-12.382073
GBIF_43931	Trigona pallens	-49.962067	-16.059305
GBIF_43934	Trigona pallens	-45.142689	-7.081595
GBIF_43935	Trigona pallens	-60.595072	-3.261707
GBIF_43936	Trigona pallens	-44.221006	-2.524161
GBIF_43937	Trigona pallens	-43.253333	-2.962862
GBIF_43938	Trigona pallens	-51.109318	-16.446166
GBIF_43939	Trigona pallens	-55.170699	4.943366
GBIF_43940	Trigona pallens	-47.738677	-3.295651
GBIF_43941	Trigona pallens	-74.533333	5.283333
GBIF_43944	Trigona pallens	-55.068633	5.135741
GBIF_43948	Trigona pallens	-59.526724	4.037229
GBIF_43950	Trigona pallens	-43.42391	-3.242253
GBIF_43951	Trigona pallens	-56.798056	-3.651667
GBIF_43989	Trigona pallens	-64.797778	-17.109167
GBIF_43990	Trigona pallens	-65.410556	-16.973889
GBIF_44002	Trigona pallens	-76.08	-9.291667
GBIF_44009	Trigona pallens	-75.288333	-10.943333
GBIF_44014	Trigona pallens	-75.571667	-10.04
GBIF_44027	Trigona pallens	-62.557983	-9.4101
GBIF_44029	Trigona pallens	-61.9507	-9.448983
GBIF_44068	Trigona pallens	-77.683333	7.75
GBIF_44070	Trigona pallens	-66.406111	-0.421667
GBIF_44115	Trigona pallens	-55.391882	2.997474
GBIF_44116	Trigona pallens	-55.398213	3.051439
GBIF_44117	Trigona pallens	-55.387246	3.418476
GBIF_44127	Trigona pallens	-59.625	-4.404111
GBIF_44128	Trigona pallens	-60.666667	2.816667
GBIF_44129	Trigona pallens	-64.44855	-14.82998
GBIF_44132	Trigona pallens	-84.5667	10.3667
GBIF_44135	Trigona pallens	-66.300683	-14.640067
GBIF_44148	Trigona pallens	-70.13123	-3.42021
GBIF_44152	Trigona pallens	-83.7833	10.2166
GBIF_44153	Trigona pallens	-60.133333	-12.733333
GBIF_44156	Trigona pallens	-55.566667	-3.983333
GBIF_44157	Trigona pallens	-66.01667	-2.53333
GBIF_44241	Trigona pallens	-84.1499	10.0943
GBIF_44245	Trigona pallens	-48.4975	-1.4391
GBIF_44246	Trigona pallens	-60.667	-13.5831
GBIF_44249	Trigona pallens	-51.83333	3.83333
GBIF_44295	Trigona pallens	-59.761	-18.334
GBIF_44355	Trigona pallens	-67.56667	-14.46667
GBIF_44401	Trigona pallens	-60.058611	-3.237222
GBIF_44403	Trigona pallens	-57.65	-6.266667
GBIF_44404	Trigona pallens	-48.476111	-1.379167
GBIF_44407	Trigona pallens	-77.032917	-2.431278
GBIF_44411	Trigona pallens	-58.475	2.208333
GBIF_44428	Trigona pallens	-52.702778	-6.207222
GBIF_44429	Trigona pallens	-50.792778	2.052778
GBIF_44430	Trigona pallens	-55.518889	-1.908333
GBIF_44437	Trigona pallens	-59.148417	5.2615
GBIF_44439	Trigona pallens	-37.083333	-7.690833
GBIF_44440	Trigona pallens	-79.848056	9.154722
GBIF_44441	Trigona pallens	-58.55	5.983333
GBIF_44443	Trigona pallens	-62.933333	-7.316667
GBIF_44451	Trigona pallens	-64.710833	-3.353889
GBIF_44494	Trigona pallens	-56.233333	-4.433333
GBIF_44519	Trigona pallens	-62.716667	-1.116667
GBIF_44569	Trigona pallens	-62.133333	-4.733333
GBIF_44699	Trigona pallens	-66.533333	-4.466667
GBIF_44837	Trigona pallens	-65.083333	-2.15
GBIF_44882	Trigona pallens	-48.133333	-10.366667
GBIF_44928	Trigona pallens	-48.504444	-1.455833
GBIF_44964	Trigona pallens	-56.85	-1.416667
GBIF_44968	Trigona pallens	-44.302778000000004	-2.529722
GBIF_45017	Trigona pallens	-43.905	-3.466111
GBIF_45024	Trigona pallens	-46.138611	-5.819444
GBIF_45052	Trigona pallens	-43.403611	-3.207778
GBIF_45077	Trigona pallens	-40.921111	-3.854444
GBIF_45102	Trigona pallens	-43.885556	-4.455278
GBIF_45109	Trigona pallens	-43.0225	-6.766944
GBIF_45118	Trigona pallens	-63.683333	-5.716667
GBIF_45150	Trigona pallens	-62.066667	-3.85
GBIF_45165	Trigona pallens	-66.183333	-3.75
GBIF_45204	Trigona pallens	-46.366667	-4.116667
GBIF_45294	Trigona pallens	-48.459722	-14.473889
GBIF_45305	Trigona pallens	-52.353056	-14.673333
GBIF_45315	Trigona pallens	-42.801667	-5.089167
GBIF_45333	Trigona pallens	-44.363056	-6.370833
GBIF_45345	Trigona pallens	-66.833333	-0.216667
GBIF_45369	Trigona pallens	-60.783333	-2.833333
GBIF_45370	Trigona pallens	-47.873056	-5.348056
GBIF_45395	Trigona pallens	-63.629167	-8.362222
GBIF_45397	Trigona pallens	-63.484722	-9.286667
GBIF_45399	Trigona pallens	-66.602778	-9.798889
GBIF_45401	Trigona pallens	-66.493333	-9.767778
GBIF_45402	Trigona pallens	-64.916667	-10.833333
GBIF_45410	Trigona pallens	-62.85	-11.166667
GBIF_45414	Trigona pallens	-62.583333	-10.866667
GBIF_45416	Trigona pallens	-64.05	-12.283333
GBIF_45426	Trigona pallens	-64.55	-10.316667
GBIF_45432	Trigona pallens	-60.833333	-13.266667
GBIF_45433	Trigona pallens	-61.166667	-12.533333
GBIF_45444	Trigona pallens	-63.539444	-8.37
GBIF_45457	Trigona pallens	-63.508333	-8.296667
SIBBr_10729	Trigona pallens	-51.178889	0.058333
SPECIESLINK_54539	Trigona pallens	-60.6733	2.81972
SPECIESLINK_54831	Trigona pallens	-46.3240951	-4.4890121
SPECIESLINK_54841	Trigona pallens	-44.8721875	-3.4603809
SPECIESLINK_54848	Trigona pallens	-42.8236209	-2.759
SPECIESLINK_54889	Trigona pallens	-44.4153649	-2.4039061
SPECIESLINK_57153	Trigona pallens	-43.2524066	-2.5020779
SPECIESLINK_58206	Trigona pallens	-67.8099975585938	-9.9747200012207
SPECIESLINK_58207	Trigona pallens	-52.0022010803223	0.895555973052979
SPECIESLINK_58208	Trigona pallens	-66.8957977294922	-4.88278007507324
SPECIESLINK_58270	Trigona pallens	-48.0783004760742	-14.1513996124268
SPECIESLINK_58272	Trigona pallens	-45.6582984924316	-3.96333003044128
SPECIESLINK_58655	Trigona pallens	-49.7952995300293	-1.81360995769501
SPECIESLINK_58666	Trigona pallens	-48.1521987915039	-2.41888999938965
SPECIESLINK_58667	Trigona pallens	-47.061667	-1.748333
GBIF_50410	Trigona recursa	-50.063627	-6.059762
GBIF_50411	Trigona recursa	-47.842346	-15.546611
GBIF_50412	Trigona recursa	-46.113489	-23.827629
GBIF_50413	Trigona recursa	-43.295193	-22.953733
GBIF_50414	Trigona recursa	-54.610027	-20.502817
GBIF_50415	Trigona recursa	-54.615461	-20.511972
GBIF_50417	Trigona recursa	-47.8103	-21.1775
GBIF_50421	Trigona recursa	-71.283333	-11.944722
GBIF_50423	Trigona recursa	-70.938333	-12.233333
GBIF_50424	Trigona recursa	-55.181389	4.948611
GBIF_50426	Trigona recursa	-55.881667	5.226944
GBIF_50432	Trigona recursa	-54.920833	5.271389
GBIF_50436	Trigona recursa	-55.438333	3.348889
GBIF_50438	Trigona recursa	-62.183889	-1.316389
GBIF_50460	Trigona recursa	-62.788528	-11.012222
GBIF_50462	Trigona recursa	-67.816667	-9.966667
GBIF_50463	Trigona recursa	-76.466667	-0.466667
GBIF_50466	Trigona recursa	-76.115333	-2.5943329999999998
GBIF_50486	Trigona recursa	-75.862833	-2.3125
GBIF_50491	Trigona recursa	-63.0439	-9.9137
GBIF_50495	Trigona recursa	-62.48	-10.32
GBIF_50548	Trigona recursa	-69.05	-12.55
GBIF_50685	Trigona recursa	-47.7639	-21.0178
GBIF_50703	Trigona recursa	-69.02298	-12.53714
GBIF_50709	Trigona recursa	-77.5849	-0.7146
GBIF_50719	Trigona recursa	-77.5786	-0.7208
GBIF_50766	Trigona recursa	-66.300683	-14.640067
GBIF_50767	Trigona recursa	-49.3553	-6.1042
GBIF_50777	Trigona recursa	-77.816667	-0.966667
GBIF_50783	Trigona recursa	-75.9767	-9.3682
GBIF_50785	Trigona recursa	-76.014	-9.41
GBIF_50793	Trigona recursa	-79.0563	-0.2978
GBIF_50796	Trigona recursa	-76.3656	-6.5014
GBIF_50802	Trigona recursa	-52.24128	-15.89948
GBIF_50810	Trigona recursa	-47.8894	-22.01945
GBIF_50832	Trigona recursa	-45.2433	-5.5056
GBIF_50859	Trigona recursa	-47.7044	-21.555
GBIF_50865	Trigona recursa	-51.83333	3.83333
GBIF_50867	Trigona recursa	-59.761	-18.334
GBIF_50874	Trigona recursa	-67.56667	-14.46667
GBIF_50882	Trigona recursa	-67.5283	-14.4422
GBIF_50892	Trigona recursa	-57.68333	-16.06667
GBIF_50950	Trigona recursa	-52.35	-14.716667
GBIF_50953	Trigona recursa	-56.378056	-20.240556
GBIF_50965	Trigona recursa	-45.99	-16.5675
GBIF_51104	Trigona recursa	-52.250833	-15.8975
GBIF_51111	Trigona recursa	-43.141667	-11.089444
GBIF_51112	Trigona recursa	-51.816667	-7.35
GBIF_51115	Trigona recursa	-56.911667	-3.468056
GBIF_51117	Trigona recursa	-47.483333	-20.166667
GBIF_51125	Trigona recursa	-47.566667	-20.15
GBIF_51134	Trigona recursa	-47.833333	-20.15
GBIF_51167	Trigona recursa	-47.633333	-21.166667
GBIF_51238	Trigona recursa	-47.764444	-21.122222
GBIF_51312	Trigona recursa	-46.138611	-5.819444
GBIF_51460	Trigona recursa	-45.588333	-16.050833
GBIF_51488	Trigona recursa	-47.886667	-20.720278
GBIF_51561	Trigona recursa	-44.583333	-8.95
GBIF_51604	Trigona recursa	-46.316667	-10.45
GBIF_51715	Trigona recursa	-44.666667	-14.133333
GBIF_51804	Trigona recursa	-43.403611	-3.207778
GBIF_51805	Trigona recursa	-50.726944	-19.905833
GBIF_51837	Trigona recursa	-63.683333	-5.716667
GBIF_51840	Trigona recursa	-44.418056	-15.294167
GBIF_51885	Trigona recursa	-42.716667	-16.95
GBIF_51890	Trigona recursa	-47.476667	-20.255556
GBIF_51900	Trigona recursa	-49.465	-18.968889
GBIF_52030	Trigona recursa	-48.057778	-20.731389
GBIF_52035	Trigona recursa	-44.985278	-21.722222
GBIF_52037	Trigona recursa	-47.931944	-19.748333
GBIF_52049	Trigona recursa	-62.066667	-3.85
GBIF_52050	Trigona recursa	-47.366667	-8.483333
GBIF_52097	Trigona recursa	-46.683333	-9.583333
GBIF_52100	Trigona recursa	-45.916667	-9.116667
GBIF_52104	Trigona recursa	-44.666667	-9.533333
GBIF_52107	Trigona recursa	-45.481111	-7.021944
GBIF_52111	Trigona recursa	-45.183333	-11.233333
GBIF_52129	Trigona recursa	-65.583333	-2.683333
GBIF_52144	Trigona recursa	-65.583333	-1.883333
GBIF_52290	Trigona recursa	-68.504444	-10.651667
GBIF_52306	Trigona recursa	-54.9525	-2.503611
GBIF_52310	Trigona recursa	-34.970556	-7.826111
GBIF_52315	Trigona recursa	-46.216667	-20.633333
GBIF_52316	Trigona recursa	-39.523333	-12.771944
GBIF_52317	Trigona recursa	-50.121389	-18.838611
GBIF_52319	Trigona recursa	-47.481944	-18.724722
GBIF_52325	Trigona recursa	-66.793333	-0.203611
GBIF_52359	Trigona recursa	-66.283333	-0.366667
GBIF_52362	Trigona recursa	-65.016667	-0.416667
GBIF_52379	Trigona recursa	-39.101667	-12.67
GBIF_52415	Trigona recursa	-62.571667	-10.989722
GBIF_52416	Trigona recursa	-64.55	-10.316667
GBIF_52420	Trigona recursa	-63.671667	-8.367222
GBIF_52432	Trigona recursa	-62.931667	-11.051944
GBIF_52434	Trigona recursa	-66.663333	-9.786111
GBIF_52435	Trigona recursa	-66.449444	-9.748889
GBIF_52439	Trigona recursa	-66.493333	-9.767778
GBIF_52440	Trigona recursa	-64.1675	-9.144167
GBIF_52441	Trigona recursa	-65.031667	-9.663333
GBIF_52442	Trigona recursa	-64.766667	-10.562222
GBIF_52447	Trigona recursa	-62.782778	-11.176667
GBIF_52449	Trigona recursa	-62.470833	-10.677778
GBIF_52451	Trigona recursa	-62.526389	-10.743056
GBIF_52455	Trigona recursa	-62.535278	-10.778056
GBIF_52457	Trigona recursa	-62.621667	-10.972222
GBIF_52461	Trigona recursa	-62.788333	-11.001111
GBIF_52464	Trigona recursa	-64.126667	-10.436944
GBIF_52466	Trigona recursa	-63.864444	-10.451667
GBIF_52467	Trigona recursa	-63.928056	-10.151944
GBIF_52471	Trigona recursa	-65.016667	-10.883333
GBIF_52472	Trigona recursa	-62.883333	-11.166667
GBIF_52476	Trigona recursa	-62.395833	-10.819444
GBIF_52478	Trigona recursa	-62.583333	-10.866667
GBIF_52480	Trigona recursa	-64.233333	-12.316667
GBIF_52484	Trigona recursa	-64.333889	-12.434722
GBIF_52496	Trigona recursa	-64.766667	-10.316667
GBIF_52507	Trigona recursa	-64.233333	-11.966667
SIBBr_3093	Trigona recursa	-48.362642	-2.561031
SPECIESLINK_64993	Trigona recursa	-47.739	-15.526
SPECIESLINK_64999	Trigona recursa	-47.74597	-15.59086
SPECIESLINK_65011	Trigona recursa	-46.926700592041	-15.8006000518799
SPECIESLINK_65014	Trigona recursa	-67.81	-9.97472
SPECIESLINK_66491	Trigona recursa	-67.0892028808594	-0.130278006196022
SPECIESLINK_66540	Trigona recursa	-68.8724975585938	-3.37832999229431
SPECIESLINK_66564	Trigona recursa	-41.8114013671875	-13.5789003372192
SPECIESLINK_67126	Trigona recursa	-44.3586006164551	-9.07444000244141
SPECIESLINK_67239	Trigona recursa	-49.189998626709	-20.3400001525879
SPECIESLINK_67449	Trigona recursa	-46.4211006164551	-10.5474996566772
SPECIESLINK_68120	Trigona recursa	-56.6227989196777	-16.2567005157471
SPECIESLINK_68125	Trigona recursa	-54.6464004516602	-20.4428005218506
SPECIESLINK_68172	Trigona recursa	-48.449194	-1.436222
SPECIESLINK_68175	Trigona recursa	-48.504444	-1.455833
SPECIESLINK_68301	Trigona recursa	-48.1521987915039	-2.41888999938965
GBIF_58606	Trigona spinipes	-52.615534	-31.664755
GBIF_58608	Trigona spinipes	-40.55318	-19.90732
GBIF_58610	Trigona spinipes	-48.613912	-28.041919
GBIF_58612	Trigona spinipes	-37.08418	-8.564714
GBIF_58613	Trigona spinipes	-48.644413	-27.459569
GBIF_58614	Trigona spinipes	-51.47207	-25.339162
GBIF_58616	Trigona spinipes	-38.958979	-6.679851
GBIF_58617	Trigona spinipes	-48.15209	-16.127555
GBIF_58618	Trigona spinipes	-37.32209	-5.205441
GBIF_58619	Trigona spinipes	-46.829475	-24.179312
GBIF_58620	Trigona spinipes	-47.866218	-15.682442
GBIF_58621	Trigona spinipes	-38.603557	-3.918004
GBIF_58622	Trigona spinipes	-52.373092	-31.516628
GBIF_58623	Trigona spinipes	-48.070675	-16.02985
GBIF_58624	Trigona spinipes	-35.165012	-7.923776
GBIF_58625	Trigona spinipes	-46.879658	-23.201147
GBIF_58626	Trigona spinipes	-43.58802	-22.50048
GBIF_58627	Trigona spinipes	-47.594749	-23.474831
GBIF_58629	Trigona spinipes	-39.345227	-6.417495
GBIF_58631	Trigona spinipes	-35.223515	-5.930694
GBIF_58632	Trigona spinipes	-35.052069	-8.611583
GBIF_58633	Trigona spinipes	-38.569407	-3.733233
GBIF_58634	Trigona spinipes	-46.509469	-23.530325
GBIF_58635	Trigona spinipes	-36.879175	-7.234288
GBIF_58637	Trigona spinipes	-35.77558	-9.557717
GBIF_58638	Trigona spinipes	-52.237023	-31.766399
GBIF_58639	Trigona spinipes	-45.96507	-21.819374
GBIF_58642	Trigona spinipes	-37.245887	-8.586412
GBIF_58643	Trigona spinipes	-43.057792	-22.958001
GBIF_58646	Trigona spinipes	-46.566996	-23.728588
GBIF_58647	Trigona spinipes	-50.631564	-24.996333
GBIF_58648	Trigona spinipes	-46.618312	-23.646657
GBIF_58651	Trigona spinipes	-41.456384	-20.757348
GBIF_58652	Trigona spinipes	-46.109613	-15.924615
GBIF_58655	Trigona spinipes	-45.937867	-22.88493
GBIF_58656	Trigona spinipes	-47.852158	-15.670793
GBIF_58658	Trigona spinipes	-49.20897	-25.534195
GBIF_58660	Trigona spinipes	-42.259492	-17.083345
GBIF_58661	Trigona spinipes	-34.83738	-7.85483
GBIF_58662	Trigona spinipes	-43.218597	-22.458747
GBIF_58664	Trigona spinipes	-49.506277	-28.631765
GBIF_58665	Trigona spinipes	-46.636736	-23.579711
GBIF_58667	Trigona spinipes	-46.343935	-23.524319
GBIF_58668	Trigona spinipes	-49.724446	-25.301558
GBIF_58670	Trigona spinipes	-40.51206	-11.181651
GBIF_58676	Trigona spinipes	-46.690513	-23.610783
GBIF_58677	Trigona spinipes	-43.22301	-22.907997
GBIF_58679	Trigona spinipes	-46.760889	-23.542628
GBIF_58681	Trigona spinipes	-48.062155	-16.002133
GBIF_58682	Trigona spinipes	-52.420247	-31.800153
GBIF_58683	Trigona spinipes	-35.197179	-5.952993
GBIF_58687	Trigona spinipes	-43.968388	-19.980043
GBIF_58688	Trigona spinipes	-47.837669	-15.872442
GBIF_58691	Trigona spinipes	-47.701056	-15.428123
GBIF_58692	Trigona spinipes	-45.221219	-21.641309
GBIF_58697	Trigona spinipes	-36.488859	-8.890758
GBIF_58698	Trigona spinipes	-46.481111	-23.813056
GBIF_58699	Trigona spinipes	-40.644966	-20.379416
GBIF_58701	Trigona spinipes	-35.260587	-5.92608
GBIF_58702	Trigona spinipes	-53.685527	-28.693072
GBIF_58705	Trigona spinipes	-52.471117	-31.522771
GBIF_58706	Trigona spinipes	-34.885473	-8.056253
GBIF_58707	Trigona spinipes	-54.482814	-25.614294
GBIF_58709	Trigona spinipes	-44.61538	-22.432112
GBIF_58710	Trigona spinipes	-43.483976	-20.102165
GBIF_58711	Trigona spinipes	-49.156822	-26.857438
GBIF_58714	Trigona spinipes	-48.087848	-15.82116
GBIF_58715	Trigona spinipes	-48.179264	-21.778725
GBIF_58716	Trigona spinipes	-38.564209	-10.692308
GBIF_58718	Trigona spinipes	-48.833167	-25.478938
GBIF_58720	Trigona spinipes	-47.999222	-15.861828
GBIF_58723	Trigona spinipes	-46.952441	-24.253283
GBIF_58725	Trigona spinipes	-51.908453	-27.282042
GBIF_58726	Trigona spinipes	-49.134518	-26.922512
GBIF_58727	Trigona spinipes	-39.100253	-16.421053
GBIF_58729	Trigona spinipes	-38.539185	-10.839782
GBIF_58730	Trigona spinipes	-52.368108	-24.040687
GBIF_58733	Trigona spinipes	-46.303575	-23.771937
GBIF_58734	Trigona spinipes	-48.649081	-27.995453
GBIF_58736	Trigona spinipes	-48.482596	-27.670543
GBIF_58737	Trigona spinipes	-48.416912	-24.264059
GBIF_58738	Trigona spinipes	-34.946478	-8.016917
GBIF_58741	Trigona spinipes	-45.665111	-22.30864
GBIF_58744	Trigona spinipes	-55.825727	-15.444868
GBIF_58746	Trigona spinipes	-47.455682	-20.427148
GBIF_58751	Trigona spinipes	-46.567929	-23.517298
GBIF_58754	Trigona spinipes	-45.88491	-23.170631
GBIF_58755	Trigona spinipes	-46.486262	-23.589757
GBIF_58756	Trigona spinipes	-39.841033	-14.959164
GBIF_58760	Trigona spinipes	-46.721009	-23.563487
GBIF_58761	Trigona spinipes	-47.67818	-15.682828
GBIF_58764	Trigona spinipes	-43.041797	-18.134958
GBIF_58765	Trigona spinipes	-45.914836	-16.833497
GBIF_58766	Trigona spinipes	-46.660532	-23.607964
GBIF_58772	Trigona spinipes	-43.223585	-19.62435
GBIF_58773	Trigona spinipes	-46.176528	-17.745118
GBIF_58774	Trigona spinipes	-47.827803	-15.878465
GBIF_58776	Trigona spinipes	-47.047985	-22.625584
GBIF_58777	Trigona spinipes	-41.860475	-20.426303
GBIF_58778	Trigona spinipes	-35.20182	-8.078204
GBIF_58780	Trigona spinipes	-51.167052	-29.885182
GBIF_58782	Trigona spinipes	-42.042302	-20.962874
GBIF_58784	Trigona spinipes	-44.19112	-5.471063
GBIF_58788	Trigona spinipes	-46.578331	-22.533203
GBIF_58790	Trigona spinipes	-54.568737	-25.599988
GBIF_58792	Trigona spinipes	-49.36859	-25.56262
GBIF_58793	Trigona spinipes	-48.418033	-27.496108
GBIF_58796	Trigona spinipes	-53.04393	-31.592629
GBIF_58797	Trigona spinipes	-44.851727	-22.236743
GBIF_58800	Trigona spinipes	-53.738683	-29.666823
GBIF_58804	Trigona spinipes	-53.528002	-25.789568
GBIF_58808	Trigona spinipes	-48.274679	-18.874
GBIF_58811	Trigona spinipes	-47.966542	-16.242151
GBIF_58813	Trigona spinipes	-53.463672	-26.780437
GBIF_58815	Trigona spinipes	-53.644392	-25.787813
GBIF_58820	Trigona spinipes	-46.639125	-23.458627
GBIF_58824	Trigona spinipes	-43.420511	-23.004462
GBIF_58825	Trigona spinipes	-39.298356	-6.366758
GBIF_58826	Trigona spinipes	-40.600959	-19.934123
GBIF_58828	Trigona spinipes	-39.281699	-11.561418
GBIF_58829	Trigona spinipes	-40.304677	-20.276955
GBIF_58830	Trigona spinipes	-42.531212	-22.282542
GBIF_58831	Trigona spinipes	-41.904154	-18.842473
GBIF_58835	Trigona spinipes	-35.00421	-7.967126
GBIF_58836	Trigona spinipes	-53.78606	-29.730008
GBIF_58838	Trigona spinipes	-42.873087	-20.756909
GBIF_58839	Trigona spinipes	-35.375446	-9.270831
GBIF_58841	Trigona spinipes	-46.663013	-22.480222
GBIF_58844	Trigona spinipes	-51.492997	-25.382437
GBIF_58846	Trigona spinipes	-51.527283	-27.156176
GBIF_58849	Trigona spinipes	-44.313751	-16.773223
GBIF_58850	Trigona spinipes	-43.101151	-22.237933
GBIF_58851	Trigona spinipes	-44.018567	-19.938583
GBIF_58852	Trigona spinipes	-43.658684	-19.888817
GBIF_58853	Trigona spinipes	-47.057784	-23.460748
GBIF_58856	Trigona spinipes	-51.081045	-30.06815
GBIF_58858	Trigona spinipes	-47.940909	-15.98289
GBIF_58864	Trigona spinipes	-38.509519	-12.98844
GBIF_58867	Trigona spinipes	-54.495788	-25.710274
GBIF_58868	Trigona spinipes	-55.594407	-27.382621
GBIF_58875	Trigona spinipes	-46.615227	-23.434247
GBIF_58877	Trigona spinipes	-38.952065	-4.204161
GBIF_58878	Trigona spinipes	-45.958365	-23.289477
GBIF_58879	Trigona spinipes	-51.266487	-23.293938
GBIF_58880	Trigona spinipes	-38.485697	-3.748662
GBIF_58882	Trigona spinipes	-46.117522	-21.329072
GBIF_58883	Trigona spinipes	-39.050933	-16.408153
GBIF_58884	Trigona spinipes	-46.993778	-22.941217
GBIF_58885	Trigona spinipes	-47.522789	-22.366575
GBIF_58886	Trigona spinipes	-48.729182	-26.754782
